ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5792462,Source1,2,2021-05-03 6:52:30,2021-05-03 18:29:30,42.971982,-85.67087,42.973336,-85.679734,0.458,Slow traffic on Gerald R Ford Fwy W - I-196 W from College Ave/Exit 78 (I-196) to US-131/Exit 77 (I-196) due to accident.,Gerald R Ford Fwy W,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2021-05-03 6:53:00,58,58,90,28.67,10,SSE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1821126,Source2,2,2019-11-14 18:19:25,2019-11-14 19:19:33,33.054688,-96.830292,,,0,Right lane blocked due to accident on Dallas Pkwy Southbound at Windhaven Pkwy.,Windhaven Pkwy,Plano,Collin,TX,75093-8598,US,US/Central,KADS,2019-11-14 18:47:00,50,50,47,29.64,10,N,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-3811340,Source1,2,2022-08-22 7:02:30,2022-08-22 9:07:14,32.618974,-97.164916,32.668461,-97.219892,4.682,Stationary traffic on US-287 N from Turner Warnell Rd (US-287) to I-20 (US-287) due to accident.,US-287 N,Arlington,Tarrant,TX,76001,US,US/Central,KGKY,2022-08-22 6:53:00,76,76,91,29.25,10,NNE,5,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6529305,Source1,2,2021-01-08 14:46:30,2021-01-09 1:22:56,35.797654,-78.562902,35.798709,-78.563645,0.084,Slow traffic on US-64 Bus W from Bullock Farm Rd to Wilders Grove Ln due to accident.,N New Hope Rd,Raleigh,Wake,NC,27610-1414,US,US/Eastern,KRDU,2021-01-08 14:51:00,39,35,86,29.42,7,VAR,6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1044328,Source2,2,2021-05-15 11:06:56,2021-05-15 11:36:30,36.327,-119.29229,,,0,Accident on CA-198 Westbound at Exit 107A Mineral King Ave.,S Court St,Visalia,Tulare,CA,93277,US,US/Pacific,KVIS,2021-05-15 10:56:00,70,70,42,29.56,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5478004,Source1,2,2021-10-28 8:28:00,2021-10-28 10:38:48,32.134285,-110.8888,32.137974,-110.88921,0.256,Slow traffic from I-10 E to I-10 W due to accident.,E Benson Hwy,Tucson,Pima,AZ,85756,US,US/Mountain,KTUS,2021-10-28 7:58:00,46,42,43,27.29,10,SE,9,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3335969,Source2,2,2017-09-27 5:57:07,2017-09-27 6:26:55,39.665314,-86.102554,,,0,Accident on Sherman Dr at Southport Rd.,S Sherman Dr,Indianapolis,Marion,IN,46237-3447,US,US/Eastern,KIND,2017-09-27 5:54:00,68,,84,29.96,10,West,5.8,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3914672,Source1,2,2022-11-16 21:40:30,2022-11-16 21:54:00,36.153947,-86.758278,36.151843,-86.752827,0.337,Slow traffic on I-40 E - I-24 E from I-24/Exit 211 (TN-24/I-40) to Fairfield Ave/Exit 212 (TN-24/I-40) due to accident.,I-24 E,Nashville,Davidson,TN,37210,US,US/Central,KBNA,2022-11-16 21:53:00,38,30,48,29.68,10,NW,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4335556,Source1,2,2022-05-04 7:50:30,2022-05-04 8:43:00,40.379663,-80.00081,40.381315,-79.995446,0.305,Stationary traffic on PA-88 - PA-51 from Forum St to Provost Rd due to accident.,Library Rd,Pittsburgh,Allegheny,PA,15234-3107,US,US/Eastern,KAGC,2022-05-04 7:53:00,58,58,93,28.58,7,NW,3,0.28,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4450028,Source1,2,2022-02-05 14:25:11,2022-02-05 16:36:12,25.760886,-80.395587,25.760878,-80.390811,0.297,Slow traffic on US-41 S from SW 127th Ave (US-41) to FL-821/Florida's Tpke (US-41) due to accident.,SW 8th St,Miami,Miami-Dade,FL,33184-1510,US,US/Eastern,KTMB,2022-02-05 14:53:00,82,82,54,30.07,10,ESE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-75793,Source2,2,2016-11-28 20:28:37,2016-11-28 21:13:17,34.157715,-118.37941,,,0.01,Right hand shoulder blocked due to accident on CA-170 Southbound after Exit 6A Riverside Dr.,Riverside Dr,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,2016-11-28 20:53:00,55,,51,29.85,10,North,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-6213169,Source1,2,2021-10-08 21:55:30,2021-10-09 0:12:30,26.005913,-80.16712,25.987326,-80.166101,1.286,Stationary traffic on I-95 S from exit [19] to exit [18] due to accident.,I-95 S,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2021-10-08 21:53:00,82,82,85,29.96,10,SSE,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1387221,Source2,2,2020-07-15 10:20:21,2020-07-15 11:19:58,33.275242,-81.384987,,,0,Accident on US-278 at SC-37.,SC Highway 37,Barnwell,Barnwell,SC,29812-7404,US,US/Eastern,KBNL,2020-07-15 10:15:00,88,88,62,29.82,,ENE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5720637,Source1,2,2021-10-09 16:55:44,2021-10-09 19:05:20,30.349002,-97.676512,30.351197,-97.676627,0.152,Slow traffic from Ferguson Ln to Marlborough Dr due to accident.,Cameron Rd,Austin,Travis,TX,78754,US,US/Central,KEDC,2021-10-09 16:55:00,86,86,45,29.21,10,SSW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5641855,Source1,2,2021-06-08 8:07:30,2021-06-08 8:28:00,37.892216,-122.154462,37.893126,-122.164206,0.535,Slow traffic on CA-24 W from Oak Hill Rd (CA-24) to Saint Stephens Dr (CA-24) due to accident.,CA-24 W,Lafayette,Contra Costa,CA,94549,US,US/Pacific,KCCR,2021-06-08 7:53:00,58,58,60,29.95,10,SW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5382186,Source1,2,2023-01-31 10:32:53,2023-01-31 12:10:41,39.203509,-76.635899,39.20991,-76.648236,0.795,Incident on I-695 WB near MD-648 Drive with caution.,I-695 W,Brooklyn,Anne Arundel,MD,21225,US,US/Eastern,KDMH,2023-01-31 10:54:00,41,,86,30.25,,,,0.02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4126276,Source1,2,2022-11-03 9:22:00,2022-11-03 10:39:49,37.795906,-122.421776,37.796061,-122.420124,0.091,Incident on BROADWAY near POLK ST Expect long delays.,Polk St,San Francisco,San Francisco,CA,94109-2519,US,US/Pacific,KOAK,2022-11-03 8:53:00,47,47,77,30.21,10,CALM,0,0,Fair,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3169815,Source2,2,2017-11-06 17:30:36,2017-11-06 18:30:15,44.983044,-93.400597,,,1.059999943,Accident on US-169 Northbound between I-394 and MN-55.,Highway 55,Minneapolis,Hennepin,MN,55427,US,US/Central,KMIC,2017-11-06 17:53:00,30,26.5,61,30.34,10,West,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-7585703,Source1,4,2018-05-23 22:47:24,2018-05-24 4:47:24,39.277839,-76.551725,39.26694,-76.56205,0.934,Closed between Boston St/Exit 57 and Keith Ave/Exit 56 - Road closed due to accident.,I-95 S,Baltimore,Baltimore City,MD,21224,US,US/Eastern,KDMH,2018-05-23 22:54:00,73.9,,53,30.07,,North,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5839231,Source1,2,2021-09-16 15:37:49,2021-09-16 17:07:05,33.00583,-80.125109,33.011007,-80.131768,0.526,Stationary traffic on US-78 W - US-78 E from Likes Ln to Adonis Ln due to accident.,Highway 78,Ladson,Berkeley,SC,29456-3402,US,US/Eastern,KCHS,2021-09-16 15:56:00,73,73,90,29.95,3,NNW,16,1.36,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-512931,Source2,1,2022-09-08 7:14:24,2022-09-08 7:59:28,41.853352,-87.957619,,,0,Crash on IL-83 at 16th St.,State Route 83,Villa Park,DuPage,IL,60181,US,US/Central,KORD,2022-09-08 6:51:00,62,62,84,29.32,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4894859,Source1,2,2022-03-01 15:07:00,2022-03-01 16:25:33,26.61299586,-81.8007338,26.61298586,-81.8036138,0.178,Incident on FL-884 WB near I-75 Right lane blocked. Expect delays.,Turn Ln,Fort Myers,Lee,FL,33905,US,US/Eastern,KFMY,2022-03-01 14:53:00,78,78,48,29.98,10,NNE,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2796030,Source2,2,2018-05-01 7:13:20,2018-05-01 7:40:46,29.944252,-90.076813,,,1.149999976,Center lane blocked due to accident on US-90 Bus Pontchartrain Expy Westbound between Exits 11 11A Pontchartrain Expy and Exit 12D Calliope St.,Oretha Castle Haley Blvd,New Orleans,Orleans,LA,70113,US,US/Pacific,KAUD,2018-05-01 6:55:00,74,74,91,30.14,10,ESE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2922371,Source2,2,2018-03-02 13:55:02,2018-03-02 15:09:49,41.531818,-72.793961,,,0,Accident on US-5 Broad St at Charles St.,Charles St,Meriden,New Haven,CT,6450,US,US/Eastern,KMMK,2018-03-02 13:53:00,39.9,30.2,86,29.25,4,North,20.7,0.13,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1411117,Source2,2,2020-08-04 7:04:20,2020-08-04 8:39:37,33.540062,-81.991791,,,0,Accident on I-20 Westbound at Exit 1 SC-230 Martintown Rd.,W Martintown Rd,North Augusta,Aiken,SC,29841,US,US/Eastern,KDNL,2020-08-04 7:08:00,68,68,93,29.52,2,NW,6,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3152627,Source2,3,2017-12-27 13:15:11,2017-12-27 13:59:52,34.336239,-118.511429,,,0,Hov lane blocked due to accident on I-5 Northbound near Exits 161B 162 CA-14.,I-5 N,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2017-12-27 12:51:00,78,78,17,29.24,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-827792,Source2,2,2021-11-09 16:20:30,2021-11-09 17:20:23,34.672771,-82.540604,,,0,Accident on I-85 Northbound at Exit 32 Guyton Rd.,I-85 N,Pelzer,Anderson,SC,29669,US,US/Eastern,KGYH,2021-11-09 16:47:00,70,70,38,29.16,10,SW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2450485,Source2,3,2018-11-12 20:40:39,2018-11-12 21:25:13,30.335871,-81.669174,,,0,Accident on I-95 Northbound after Union St.,I-95 N,Jacksonville,Duval,FL,32204,US,US/Eastern,KNIP,2018-11-12 18:53:00,73.9,,97,30,10,ESE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-173948,Source2,3,2016-10-05 8:46:37,2016-10-05 9:46:11,38.646744,-90.530266,,,0,Accident on I-64 Eastbound near Exit 21 Outer 40.,US-61 N,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,2016-10-05 8:54:00,64.9,,87,29.92,10,South,8.1,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4335785,Source1,2,2022-12-02 18:23:00,2022-12-02 19:39:12,33.913327,-118.278348,33.913324,-118.280264,0.11,Incident on W 131ST ST near S BROADWAY Drive with caution.,S Broadway,Los Angeles,Los Angeles,CA,90061-1119,US,US/Pacific,KHHR,2022-12-02 17:53:00,61,61,72,30.02,10,W,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2246219,Source2,2,2019-03-29 19:22:47,2019-03-29 21:22:55,27.981569,-82.298187,,,0,Center lane blocked due to accident on FL-574 Dr Martin Luther King Jr Blvd Westbound at Highview Rd.,Highview Rd,Seffner,Hillsborough,FL,33584-5280,US,US/Eastern,KVDF,2019-03-29 19:15:00,73.4,,53,30.1,10,Calm,,,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6863529,Source1,2,2020-11-07 5:10:00,2020-11-07 7:33:41,42.646619,-70.976775,42.654459,-70.976845,0.542,I-95 Northbound at Exit (52) Topsfield Rd,I-95 N,Boxford,Essex,MA,1921,US,US/Eastern,KBVY,2020-11-07 4:53:00,54,54,66,30,10,SW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2312912,Source2,3,2019-01-02 8:59:19,2019-01-02 9:28:14,28.001877,-82.327469,,,0,Lane blocked due to accident on I-75 Southbound at Exit 261 I-4.,I-75 S,Tampa,Hillsborough,FL,33610,US,US/Eastern,KVDF,2019-01-02 8:55:00,68,,94,30.22,7,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4427426,Source1,2,2022-11-21 20:50:00,2022-11-21 22:22:06,30.444717,-84.279594,30.444718,-84.278983,0.036,Incident on E TENNESSEE ST near HOUSE 300 Drive with caution.,E Tennessee St,Tallahassee,Leon,FL,32301-7623,US,US/Eastern,KTLH,2022-11-21 20:53:00,58,58,72,30.23,10,NNE,6,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-4623424,Source1,2,2022-10-12 7:32:30,2022-10-12 10:47:00,33.669519,-117.822494,33.68234,-117.855814,2.111,Slow traffic on I-405 N - San Diego Fwy N from Jeffrey Rd/University Dr (I-405) to MacArthur Blvd (I-405) due to accident.,I-405 N,Irvine,Orange,CA,92614,US,US/Pacific,KSNA,2022-10-12 7:53:00,71,71,73,30,10,SSE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3994775,Source1,2,2022-05-11 8:30:30,2022-05-11 10:35:23,33.952053,-118.040629,33.952411,-118.043848,0.186,Slow traffic from Amsdell Ave to Carmenita Rd due to accident.,Amsdell Ave,Whittier,Los Angeles,CA,90605-2504,US,US/Pacific,KFUL,2022-05-11 8:53:00,60,60,57,30,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7272147,Source1,2,2020-02-21 15:34:30,2020-02-21 16:06:17,33.98667,-118.16992,33.98663,-118.16989,0.003,At Florence Ave - Accident.,E Slauson Ave,Bell Gardens,Los Angeles,CA,90201,US,US/Pacific,KCQT,2020-02-21 15:52:00,76,76,30,29.73,10,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4600996,Source1,4,2022-07-22 18:41:00,2022-07-22 20:39:24,40.117571,-87.52581,40.110663,-87.525746,0.477,N 300 W is closed from I-74 E to W 1550 N due to accident.,I-74 E,Covington,Vermillion,IN,47932,US,US/Central,KDNV,2022-07-22 18:35:00,85,85,55,29.24,10,SW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6835903,Source1,2,2020-10-05 5:49:00,2020-10-05 7:07:05,32.841879,-117.125447,32.841099,-117.134847,0.548,Incident on CA-52 WB near KEARNY VILLA Right shoulder closed.,CA-52 W,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2020-10-05 5:53:00,69,69,36,29.54,7,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-5542359,Source1,2,2021-05-22 7:06:00,2021-05-22 9:18:20,30.439602,-97.68588,30.440859,-97.687128,0.114,Incident on W WELLS BRANCH PKY near MERRILLTOWN DR Drive with caution.,Wells Branch Pkwy,Austin,Travis,TX,78728,US,US/Central,KEDC,2021-05-22 7:15:00,72,72,94,29.37,6,ESE,18,0.01,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3426796,Source1,2,2016-12-18 10:17:02,2016-12-18 16:17:02,39.074759,-94.68061,39.055697,-94.67956,1.318,Between Metropolitan Ave/Exit 2 and Shawnee Dr/Exit 1 - Accident.,I-635 S,Kansas City,Wyandotte,KS,66106,US,US/Central,KNKA,2016-12-18 11:11:00,,,,,,North,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-684070,Source2,2,2022-03-09 8:57:19,2022-03-09 9:26:53,39.295769,-76.824959,,,0,Crash on I-70 Eastbound at Exits 87A 87B US-29 Columbia Pike Exits 25A 25B.,Columbia Pike N,Ellicott City,Howard,MD,21042,US,US/Eastern,KBWI,2022-03-09 8:54:00,40,33,93,29.81,3,E,10,0.1,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-250123,Source2,2,2016-10-14 9:56:46,2016-10-14 10:41:18,39.930653,-76.814865,,,0.01,Slow traffic due to accident on US-30 Market St Westbound near Alwine Ave.,W Market St,York,York,PA,17408-5936,US,US/Eastern,KTHV,2016-10-14 9:53:00,51.1,,71,30.41,10,NW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6923540,Source1,2,2020-12-28 23:38:00,2020-12-29 1:56:45,39.968569,-76.730864,39.969134,-76.731146,0.042,Incident on N GEORGE ST near HAMILTON AVE Expect long delays.,Hamilton Ave,York,York,PA,17401,US,US/Eastern,KTHV,2020-12-28 23:53:00,38,32,62,29.72,10,WNW,8,0,Mostly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-6268283,Source1,2,2021-04-16 16:24:00,2021-04-16 17:43:02,38.088596,-122.231795,38.088029,-122.232031,0.041,Incident on I-80 WB near I-780 Drive with caution.,I-80 W,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2021-04-16 16:49:00,70,70,40,29.9,10,W,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2168593,Source2,2,2019-04-15 16:34:32,2019-04-15 19:38:30,41.560726,-93.80925,,,0,Queueing traffic due to accident on Jordan Creek Pkwy at George Mills Civic Pkwy.,S Jordan Creek Pkwy,West des Moines,Dallas,IA,50266,US,US/Central,KDSM,2019-04-15 16:54:00,73,73,34,28.72,10,SSW,21,0,Cloudy / Windy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-122713,Source2,3,2017-01-16 8:45:54,2017-01-16 9:30:23,26.759096,-80.091019,,,0.01,2 left lane blocked due to accident on I-95 Northbound after Exit 74 45th St.,45th St,West Palm Beach,Palm Beach,FL,33407,US,US/Eastern,KPBI,2017-01-16 8:53:00,73.9,,59,30.25,10,East,20.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7256645,Source1,2,2020-02-10 8:16:22,2020-02-10 8:46:00,43.0896,-76.36768,43.0896,-76.36768,0,At Onondaga/Cayuga County Line - Fuel spillage accident.,I-90 W,Warners,Onondaga,NY,13164,US,US/Eastern,KSYR,2020-02-10 8:14:00,39,33,79,29.51,10,SSW,9,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3397192,Source2,3,2017-08-23 8:40:38,2017-08-23 9:10:08,40.816238,-111.920296,,,0,Center lane closed due to accident on I-15 Southbound at Exit 311 Warm Springs Rd.,I-15 S,Salt Lake City,Salt Lake,UT,84116,US,US/Mountain,KSLC,2017-08-23 8:54:00,73.9,,53,30.01,10,SSE,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2159615,Source2,2,2019-04-10 15:46:29,2019-04-10 17:01:15,45.152561,-94.644981,,,0,Accident on US-12 at 560th Ave.,US Highway 12,Grove City,Meeker,MN,56243-5019,US,US/Central,KLJF,2019-04-10 15:55:00,30,22,100,28.74,0.5,ENE,9,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-640929,Source2,2,2022-04-22 13:28:40,2022-04-22 14:13:24,34.711414,-86.534073,,,0,Lane blocked due to crash on US-431 Governors Dr Southbound near Monte Sano Blvd.,Monte Sano Blvd SE,Huntsville,Madison,AL,35801,US,US/Central,KHUA,2022-04-22 12:58:00,79,79,47,29.6,10,S,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-666614,Source2,2,2022-03-23 16:37:25,2022-03-23 17:05:55,35.307396,-80.847969,,,0,Crash on Sunset Rd both ways at Reames Rd.,Sunset Rd,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2022-03-23 16:52:00,71,71,84,29.02,10,S,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6873336,Source1,2,2020-11-02 13:59:00,2020-11-02 21:17:00,25.783894,-80.21865,25.788639,-80.205889,0.859,Slow traffic on FL-836 from 17th Ave (FL-836) to I-95 (FL-836) due to accident.,Dolphin Expy E,Miami,Miami-Dade,FL,33125,US,US/Eastern,KMIA,2020-11-02 13:53:00,78,78,66,30,10,NNE,18,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2914562,Source2,2,2018-04-27 8:57:00,2018-04-27 9:26:39,36.050442,-86.614723,,,0,Accident on Pin Hook Rd at US-41 Murfreesboro Pike.,Murfreesboro Pike,Antioch,Davidson,TN,37013-2212,US,US/Central,KBNA,2018-04-27 8:53:00,61,,64,29.91,10,West,5.8,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-64143,Source2,2,2017-01-20 8:23:11,2017-01-20 8:52:15,34.011852,-117.433731,,,0.01,#1 lane blocked due to accident on CA-60 Eastbound before Valley Way.,Pomona Fwy W,Riverside,Riverside,CA,92509,US,US/Pacific,KRAL,2017-01-20 8:31:00,50,,100,29.75,6,Calm,,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
